Ligand_Ath,Receptor_Ath,Ligand_Ptr,Receptor_Ptr
AT5G39020,AT1G30570,Potri.017G096800,Potri.001G467000
AT5G24010,AT1G30570,Potri.004G079700,Potri.001G467000
AT2G39360,AT1G30570,Potri.010G213200,Potri.001G467000
AT1G10210,AT1G30570,Potri.002G032100,Potri.001G467000
AT5G56000,AT1G30570,Potri.001G466000,Potri.001G467000
AT2G46070,AT1G30570,Potri.014G088500,Potri.001G467000
AT2G43790,AT1G30570,Potri.007G139800,Potri.001G467000
AT3G59790,AT1G30570,Potri.007G139800,Potri.001G467000
AT1G07880,AT1G30570,Potri.003G131812,Potri.001G467000
AT3G46290,AT1G30570,Potri.001G234200,Potri.001G467000
AT1G24140,AT1G30570,Potri.012G104600,Potri.001G467000
AT4G36450,AT1G30570,Potri.005G119500,Potri.001G467000
AT3G62250,AT1G30570,Potri.001G025300,Potri.001G467000
AT5G39030,AT1G30570,Potri.017G096800,Potri.001G467000
AT5G38990,AT1G30570,Potri.017G096000,Potri.001G467000
AT1G59970,AT1G30570,Potri.015G103900,Potri.001G467000
AT3G04690,AT1G30570,Potri.013G042500,Potri.001G467000
AT1G70170,AT1G30570,Potri.012G104600,Potri.001G467000
AT5G28680,AT1G30570,Potri.005G055200,Potri.001G467000
AT2G21480,AT1G30570,Potri.009G120400,Potri.001G467000
AT3G52590,AT1G30570,Potri.016G077200,Potri.001G467000
AT5G61350,AT1G30570,Potri.015G061700,Potri.001G467000
AT1G59580,AT1G30570,Potri.002G032100,Potri.001G467000
AT2G36170,AT1G30570,Potri.016G077200,Potri.001G467000
AT4G39110,AT1G30570,Potri.009G120400,Potri.001G467000
AT1G01560,AT1G30570,Potri.002G162500,Potri.001G467000
AT4G02890,AT1G30570,Potri.017G036800,Potri.001G467000
AT2G47110,AT1G30570,Potri.001G025300,Potri.001G467000
AT2G18170,AT1G30570,Potri.005G119500,Potri.001G467000
AT4G11330,AT1G30570,Potri.003G131812,Potri.001G467000
AT5G39000,AT1G30570,Potri.017G095900,Potri.001G467000
AT5G37640,AT1G30570,Potri.017G036800,Potri.001G467000
AT5G61350,AT3G51550,Potri.015G061700,Potri.016G138700
AT5G56010,AT3G51550,Potri.001G466000,Potri.016G138700
AT1G23410,AT3G51550,Potri.001G025300,Potri.016G138700
AT5G03240,AT3G51550,Potri.011G134200,Potri.016G138700
AT5G39030,AT3G51550,Potri.017G096800,Potri.016G138700
AT4G02890,AT3G51550,Potri.017G036800,Potri.016G138700
AT2G36170,AT3G51550,Potri.016G077200,Potri.016G138700
AT1G07880,AT3G51550,Potri.003G131812,Potri.016G138700
AT4G11330,AT3G51550,Potri.003G131812,Potri.016G138700
AT1G59580,AT3G51550,Potri.002G032100,Potri.016G138700
AT5G39000,AT3G51550,Potri.017G095900,Potri.016G138700
AT5G52640,AT3G51550,Potri.017G146600,Potri.016G138700
AT4G05050,AT3G51550,Potri.004G021500,Potri.016G138700
AT2G21480,AT3G51550,Potri.009G120400,Potri.016G138700
AT1G30570,AT3G51550,Potri.001G467000,Potri.016G138700
AT4G39110,AT3G51550,Potri.009G120400,Potri.016G138700
AT3G46290,AT3G51550,Potri.001G234200,Potri.016G138700
AT2G23200,AT3G51550,Potri.005G143200,Potri.016G138700
AT1G24140,AT3G51550,Potri.012G104600,Potri.016G138700
AT4G01370,AT3G51550,Potri.002G162500,Potri.016G138700
AT2G46070,AT3G51550,Potri.014G088500,Potri.016G138700
AT3G62250,AT3G51550,Potri.001G025300,Potri.016G138700
AT3G45640,AT3G51550,Potri.009G066100,Potri.016G138700
AT2G39360,AT3G51550,Potri.010G213200,Potri.016G138700
AT3G52590,AT3G51550,Potri.016G077200,Potri.016G138700
AT4G05320,AT3G51550,Potri.011G134200,Potri.016G138700
AT4G36450,AT3G51550,Potri.005G119500,Potri.016G138700
AT5G38990,AT3G51550,Potri.017G096000,Potri.016G138700
AT2G47110,AT3G51550,Potri.001G025300,Potri.016G138700
AT5G24010,AT3G51550,Potri.004G079700,Potri.016G138700
AT5G37640,AT3G51550,Potri.017G036800,Potri.016G138700
AT5G56000,AT3G51550,Potri.001G466000,Potri.016G138700
AT2G18170,AT3G51550,Potri.005G119500,Potri.016G138700
AT5G54380,AT3G51550,Potri.001G405500,Potri.016G138700
AT1G10210,AT3G51550,Potri.002G032100,Potri.016G138700
AT1G70170,AT3G51550,Potri.012G104600,Potri.016G138700
AT1G01560,AT3G51550,Potri.002G162500,Potri.016G138700
AT3G04690,AT3G51550,Potri.013G042500,Potri.016G138700
AT5G56030,AT3G51550,Potri.001G466000,Potri.016G138700
AT2G43790,AT3G51550,Potri.007G139800,Potri.016G138700
AT3G59790,AT3G51550,Potri.007G139800,Potri.016G138700
AT1G59970,AT3G51550,Potri.015G103900,Potri.016G138700
AT5G39020,AT3G51550,Potri.017G096800,Potri.016G138700
AT5G28680,AT3G51550,Potri.005G055200,Potri.016G138700
AT1G59970,AT1G64210,Potri.015G103900,Potri.003G136100
AT1G24140,AT1G64210,Potri.012G104600,Potri.003G136100
AT1G70170,AT1G64210,Potri.012G104600,Potri.003G136100
AT1G10210,AT2G21480,Potri.002G032100,Potri.009G120400
AT3G51550,AT2G21480,Potri.016G138700,Potri.009G120400
AT4G01370,AT2G21480,Potri.002G162500,Potri.009G120400
AT1G01560,AT2G21480,Potri.002G162500,Potri.009G120400
AT2G47110,AT2G21480,Potri.001G025300,Potri.009G120400
AT2G23200,AT2G21480,Potri.005G143200,Potri.009G120400
AT5G37640,AT2G21480,Potri.017G036800,Potri.009G120400
AT1G23410,AT2G21480,Potri.001G025300,Potri.009G120400
AT1G70170,AT2G21480,Potri.012G104600,Potri.009G120400
AT3G62250,AT2G21480,Potri.001G025300,Potri.009G120400
AT5G03240,AT2G21480,Potri.011G134200,Potri.009G120400
AT2G39360,AT2G21480,Potri.010G213200,Potri.009G120400
AT3G45640,AT2G21480,Potri.009G066100,Potri.009G120400
AT2G46070,AT2G21480,Potri.014G088500,Potri.009G120400
AT5G39030,AT2G21480,Potri.017G096800,Potri.009G120400
AT5G38990,AT2G21480,Potri.017G096000,Potri.009G120400
AT2G43790,AT2G21480,Potri.007G139800,Potri.009G120400
AT4G05320,AT2G21480,Potri.011G134200,Potri.009G120400
AT2G36170,AT2G21480,Potri.016G077200,Potri.009G120400
AT3G46290,AT2G21480,Potri.001G234200,Potri.009G120400
AT1G30570,AT2G21480,Potri.001G467000,Potri.009G120400
AT1G59580,AT2G21480,Potri.002G032100,Potri.009G120400
AT2G18170,AT2G21480,Potri.005G119500,Potri.009G120400
AT5G39020,AT2G21480,Potri.017G096800,Potri.009G120400
AT3G04690,AT2G21480,Potri.013G042500,Potri.009G120400
AT3G59790,AT2G21480,Potri.007G139800,Potri.009G120400
AT5G54380,AT2G21480,Potri.001G405500,Potri.009G120400
AT5G39000,AT2G21480,Potri.017G095900,Potri.009G120400
AT5G24010,AT2G21480,Potri.004G079700,Potri.009G120400
AT5G52640,AT2G21480,Potri.017G146600,Potri.009G120400
AT4G36450,AT2G21480,Potri.005G119500,Potri.009G120400
AT5G56010,AT2G21480,Potri.001G466000,Potri.009G120400
AT5G56000,AT2G21480,Potri.001G466000,Potri.009G120400
AT1G59970,AT2G21480,Potri.015G103900,Potri.009G120400
AT4G05050,AT2G21480,Potri.004G021500,Potri.009G120400
AT5G56030,AT2G21480,Potri.001G466000,Potri.009G120400
AT4G39110,AT2G21480,Potri.009G120400,Potri.009G120400
AT4G02890,AT2G21480,Potri.017G036800,Potri.009G120400
AT1G07880,AT2G21480,Potri.003G131812,Potri.009G120400
AT5G28680,AT2G21480,Potri.005G055200,Potri.009G120400
AT4G11330,AT2G21480,Potri.003G131812,Potri.009G120400
AT1G24140,AT2G21480,Potri.012G104600,Potri.009G120400
AT3G52590,AT2G21480,Potri.016G077200,Potri.009G120400
AT5G61350,AT2G21480,Potri.015G061700,Potri.009G120400
AT1G70170,AT2G31880,Potri.012G104600,Potri.012G090500
AT1G59970,AT2G31880,Potri.015G103900,Potri.012G090500
AT1G24140,AT2G31880,Potri.012G104600,Potri.012G090500
AT1G70170,AT2G13790,Potri.012G104600,Potri.003G023000
AT1G59970,AT2G13790,Potri.015G103900,Potri.003G023000
AT1G24140,AT2G13790,Potri.012G104600,Potri.003G023000
AT1G24140,AT3G04690,Potri.012G104600,Potri.013G042500
AT4G01370,AT3G04690,Potri.002G162500,Potri.013G042500
AT4G39110,AT3G04690,Potri.009G120400,Potri.013G042500
AT1G07880,AT3G04690,Potri.003G131812,Potri.013G042500
AT5G38990,AT3G04690,Potri.017G096000,Potri.013G042500
AT3G59790,AT3G04690,Potri.007G139800,Potri.013G042500
AT2G23200,AT3G04690,Potri.005G143200,Potri.013G042500
AT2G43790,AT3G04690,Potri.007G139800,Potri.013G042500
AT5G39000,AT3G04690,Potri.017G095900,Potri.013G042500
AT2G39360,AT3G04690,Potri.010G213200,Potri.013G042500
AT1G10210,AT3G04690,Potri.002G032100,Potri.013G042500
AT3G52590,AT3G04690,Potri.016G077200,Potri.013G042500
AT4G36450,AT3G04690,Potri.005G119500,Potri.013G042500
AT5G61350,AT3G04690,Potri.015G061700,Potri.013G042500
AT4G05320,AT3G04690,Potri.011G134200,Potri.013G042500
AT1G59580,AT3G04690,Potri.002G032100,Potri.013G042500
AT5G24010,AT3G04690,Potri.004G079700,Potri.013G042500
AT3G45640,AT3G04690,Potri.009G066100,Potri.013G042500
AT3G51550,AT3G04690,Potri.016G138700,Potri.013G042500
AT5G54380,AT3G04690,Potri.001G405500,Potri.013G042500
AT1G01560,AT3G04690,Potri.002G162500,Potri.013G042500
AT5G52640,AT3G04690,Potri.017G146600,Potri.013G042500
AT5G56000,AT3G04690,Potri.001G466000,Potri.013G042500
AT2G18170,AT3G04690,Potri.005G119500,Potri.013G042500
AT5G56010,AT3G04690,Potri.001G466000,Potri.013G042500
AT1G59970,AT3G04690,Potri.015G103900,Potri.013G042500
AT2G46070,AT3G04690,Potri.014G088500,Potri.013G042500
AT5G56030,AT3G04690,Potri.001G466000,Potri.013G042500
AT4G05050,AT3G04690,Potri.004G021500,Potri.013G042500
AT1G70170,AT3G04690,Potri.012G104600,Potri.013G042500
AT2G21480,AT3G04690,Potri.009G120400,Potri.013G042500
AT2G47110,AT3G04690,Potri.001G025300,Potri.013G042500
AT3G62250,AT3G04690,Potri.001G025300,Potri.013G042500
AT1G30570,AT3G04690,Potri.001G467000,Potri.013G042500
AT5G03240,AT3G04690,Potri.011G134200,Potri.013G042500
AT4G11330,AT3G04690,Potri.003G131812,Potri.013G042500
AT5G39020,AT3G04690,Potri.017G096800,Potri.013G042500
AT3G46290,AT3G04690,Potri.001G234200,Potri.013G042500
AT5G28680,AT3G04690,Potri.005G055200,Potri.013G042500
AT2G36170,AT3G04690,Potri.016G077200,Potri.013G042500
AT4G02890,AT3G04690,Potri.017G036800,Potri.013G042500
AT5G37640,AT3G04690,Potri.017G036800,Potri.013G042500
AT1G23410,AT3G04690,Potri.001G025300,Potri.013G042500
AT5G39030,AT3G04690,Potri.017G096800,Potri.013G042500
AT1G59970,AT4G23740,Potri.015G103900,Potri.001G095200
AT1G70170,AT4G23740,Potri.012G104600,Potri.001G095200
AT1G24140,AT4G23740,Potri.012G104600,Potri.001G095200
AT5G54380,AT4G39110,Potri.001G405500,Potri.009G120400
AT4G05050,AT4G39110,Potri.004G021500,Potri.009G120400
AT5G24010,AT4G39110,Potri.004G079700,Potri.009G120400
AT2G46070,AT4G39110,Potri.014G088500,Potri.009G120400
AT5G61350,AT4G39110,Potri.015G061700,Potri.009G120400
AT5G39000,AT4G39110,Potri.017G095900,Potri.009G120400
AT1G70170,AT4G39110,Potri.012G104600,Potri.009G120400
AT4G11330,AT4G39110,Potri.003G131812,Potri.009G120400
AT5G39020,AT4G39110,Potri.017G096800,Potri.009G120400
AT2G18170,AT4G39110,Potri.005G119500,Potri.009G120400
AT2G36170,AT4G39110,Potri.016G077200,Potri.009G120400
AT1G59970,AT4G39110,Potri.015G103900,Potri.009G120400
AT2G21480,AT4G39110,Potri.009G120400,Potri.009G120400
AT5G03240,AT4G39110,Potri.011G134200,Potri.009G120400
AT4G01370,AT4G39110,Potri.002G162500,Potri.009G120400
AT2G39360,AT4G39110,Potri.010G213200,Potri.009G120400
AT1G30570,AT4G39110,Potri.001G467000,Potri.009G120400
AT5G39030,AT4G39110,Potri.017G096800,Potri.009G120400
AT2G47110,AT4G39110,Potri.001G025300,Potri.009G120400
AT5G52640,AT4G39110,Potri.017G146600,Potri.009G120400
AT1G23410,AT4G39110,Potri.001G025300,Potri.009G120400
AT5G37640,AT4G39110,Potri.017G036800,Potri.009G120400
AT5G56030,AT4G39110,Potri.001G466000,Potri.009G120400
AT3G45640,AT4G39110,Potri.009G066100,Potri.009G120400
AT5G28680,AT4G39110,Potri.005G055200,Potri.009G120400
AT2G43790,AT4G39110,Potri.007G139800,Potri.009G120400
AT4G05320,AT4G39110,Potri.011G134200,Potri.009G120400
AT5G56010,AT4G39110,Potri.001G466000,Potri.009G120400
AT1G01560,AT4G39110,Potri.002G162500,Potri.009G120400
AT3G51550,AT4G39110,Potri.016G138700,Potri.009G120400
AT4G02890,AT4G39110,Potri.017G036800,Potri.009G120400
AT3G04690,AT4G39110,Potri.013G042500,Potri.009G120400
AT1G10210,AT4G39110,Potri.002G032100,Potri.009G120400
AT2G23200,AT4G39110,Potri.005G143200,Potri.009G120400
AT3G59790,AT4G39110,Potri.007G139800,Potri.009G120400
AT5G56000,AT4G39110,Potri.001G466000,Potri.009G120400
AT3G46290,AT4G39110,Potri.001G234200,Potri.009G120400
AT3G52590,AT4G39110,Potri.016G077200,Potri.009G120400
AT1G24140,AT4G39110,Potri.012G104600,Potri.009G120400
AT3G62250,AT4G39110,Potri.001G025300,Potri.009G120400
AT1G07880,AT4G39110,Potri.003G131812,Potri.009G120400
AT4G36450,AT4G39110,Potri.005G119500,Potri.009G120400
AT5G38990,AT4G39110,Potri.017G096000,Potri.009G120400
AT1G59580,AT4G39110,Potri.002G032100,Potri.009G120400
AT1G24140,AT1G34300,Potri.012G104600,Potri.013G115700
AT1G59970,AT1G34300,Potri.015G103900,Potri.013G115700
AT1G70170,AT1G34300,Potri.012G104600,Potri.013G115700
