Receptor_Ath_clean,Ligand_Ath_clean,Ligand_Ath,Receptor_Ath,source,Organism,Ligand_Ptr,Receptor_Ptr,Ligand_Mapped,Receptor_Mapped,Both_Mapped,Ligand_Identity,Ligand_Coverage,Ligand_Evalue,Ligand_Bitscore,Receptor_Identity,Receptor_Coverage,Receptor_Evalue,Receptor_Bitscore
AT5G02070,AT1G49860,AT1G49860,AT5G02070,orthologs,Arabidopsis thaliana,Potri.002G207093,Potri.006G090200,TRUE,TRUE,TRUE,47.642,83,1.81e-60,190,61.446,100,0,788
AT5G02070,AT1G68090,AT1G68090,AT5G02070,orthologs,Arabidopsis thaliana,Potri.008G139500,Potri.006G090200,TRUE,TRUE,TRUE,56.55,99,4.6e-126,363,61.446,100,0,788
AT5G02070,AT1G70490,AT1G70490,AT5G02070,orthologs,Arabidopsis thaliana,Potri.013G005500,Potri.006G090200,TRUE,TRUE,TRUE,98.901,100,5.74e-134,372,61.446,100,0,788
AT5G02070,AT1G74200,AT1G74200,AT5G02070,orthologs,Arabidopsis thaliana,Potri.011G104600,Potri.006G090200,TRUE,TRUE,TRUE,37.354,86,3.59e-37,141,61.446,100,0,788
AT5G02070,AT1G80080,AT1G80080,AT5G02070,orthologs,Arabidopsis thaliana,Potri.001G202100,Potri.006G090200,TRUE,TRUE,TRUE,63.362,93,0,598,61.446,100,0,788
AT5G02070,AT2G02930,AT2G02930,AT5G02070,orthologs,Arabidopsis thaliana,Potri.002G207479,Potri.006G090200,TRUE,TRUE,TRUE,62.264,99,2.45e-89,262,61.446,100,0,788
AT5G02070,AT2G26300,AT2G26300,AT5G02070,orthologs,Arabidopsis thaliana,Potri.018G048600,Potri.006G090200,TRUE,TRUE,TRUE,85.455,100,0,684,61.446,100,0,788
AT5G02070,AT2G30860,AT2G30860,AT5G02070,orthologs,Arabidopsis thaliana,Potri.017G138800,Potri.006G090200,TRUE,TRUE,TRUE,51.869,99,1.29e-78,235,61.446,100,0,788
AT5G02070,AT2G30870,AT2G30870,AT5G02070,orthologs,Arabidopsis thaliana,Potri.017G138800,Potri.006G090200,TRUE,TRUE,TRUE,51.442,96,1.96e-76,229,61.446,100,0,788
AT5G02070,AT2G36170,AT2G36170,AT5G02070,orthologs,Arabidopsis thaliana,Potri.016G077200,Potri.006G090200,TRUE,TRUE,TRUE,98.45,100,2.21e-91,260,61.446,100,0,788
AT5G02070,AT2G42800,AT2G42800,AT5G02070,orthologs,Arabidopsis thaliana,Potri.008G211800,Potri.006G090200,TRUE,TRUE,TRUE,63.532,92,9.24e-180,510,61.446,100,0,788
AT5G02070,AT2G47110,AT2G47110,AT5G02070,orthologs,Arabidopsis thaliana,Potri.001G025300,Potri.006G090200,TRUE,TRUE,TRUE,96.129,98,1.03e-107,304,61.446,100,0,788
AT5G02070,AT2G47730,AT2G47730,AT5G02070,orthologs,Arabidopsis thaliana,Potri.002G207479,Potri.006G090200,TRUE,TRUE,TRUE,61.792,80,2.59e-91,269,61.446,100,0,788
AT5G02070,AT3G03190,AT3G03190,AT5G02070,orthologs,Arabidopsis thaliana,Potri.017G138800,Potri.006G090200,TRUE,TRUE,TRUE,57.674,100,1.7e-88,260,61.446,100,0,788
AT5G02070,AT3G12145,AT3G12145,AT5G02070,orthologs,Arabidopsis thaliana,Potri.006G058600,Potri.006G090200,TRUE,TRUE,TRUE,52.303,93,2.64e-105,311,61.446,100,0,788
AT5G02070,AT3G12610,AT3G12610,AT5G02070,orthologs,Arabidopsis thaliana,Potri.009G064300,Potri.006G090200,TRUE,TRUE,TRUE,65.527,94,1.02e-171,483,61.446,100,0,788
AT5G02070,AT3G23010,AT3G23010,AT5G02070,orthologs,Arabidopsis thaliana,Potri.001G389100,Potri.006G090200,TRUE,TRUE,TRUE,38.739,99,1.94e-115,367,61.446,100,0,788
AT5G02070,AT3G28890,AT3G28890,AT5G02070,orthologs,Arabidopsis thaliana,Potri.012G027600,Potri.006G090200,TRUE,TRUE,TRUE,44.113,93,4.48e-135,427,61.446,100,0,788
AT5G02070,AT3G52590,AT3G52590,AT5G02070,orthologs,Arabidopsis thaliana,Potri.016G077200,Potri.006G090200,TRUE,TRUE,TRUE,98.45,100,2.21e-91,260,61.446,100,0,788
AT5G02070,AT3G62250,AT3G62250,AT5G02070,orthologs,Arabidopsis thaliana,Potri.001G025300,Potri.006G090200,TRUE,TRUE,TRUE,96.104,97,3.51e-90,259,61.446,100,0,788
AT5G02070,AT3G62760,AT3G62760,AT5G02070,orthologs,Arabidopsis thaliana,Potri.002G207672,Potri.006G090200,TRUE,TRUE,TRUE,63.679,96,3.84e-105,302,61.446,100,0,788
AT5G02070,AT4G02520,AT4G02520,AT5G02070,orthologs,Arabidopsis thaliana,Potri.002G207479,Potri.006G090200,TRUE,TRUE,TRUE,60.19,99,4.64e-88,259,61.446,100,0,788
AT5G02070,AT4G02890,AT4G02890,AT5G02070,orthologs,Arabidopsis thaliana,Potri.017G036800,Potri.006G090200,TRUE,TRUE,TRUE,100,100,0,605,61.446,100,0,788
AT5G02070,AT4G05050,AT4G05050,AT5G02070,orthologs,Arabidopsis thaliana,Potri.004G021500,Potri.006G090200,TRUE,TRUE,TRUE,100,100,5.78e-164,455,61.446,100,0,788
AT5G02070,AT4G05320,AT4G05320,AT5G02070,orthologs,Arabidopsis thaliana,Potri.011G134200,Potri.006G090200,TRUE,TRUE,TRUE,100,100,0,903,61.446,100,0,788
AT5G02070,AT4G24190,AT4G24190,AT5G02070,orthologs,Arabidopsis thaliana,Potri.005G241100,Potri.006G090200,TRUE,TRUE,TRUE,81.718,97,0,1300,61.446,100,0,788
AT5G02070,AT5G03240,AT5G03240,AT5G02070,orthologs,Arabidopsis thaliana,Potri.011G134200,Potri.006G090200,TRUE,TRUE,TRUE,100,99,0,603,61.446,100,0,788
AT5G02070,AT5G06860,AT5G06860,AT5G02070,orthologs,Arabidopsis thaliana,Potri.006G058600,Potri.006G090200,TRUE,TRUE,TRUE,65.909,93,1.21e-141,404,61.446,100,0,788
AT5G02070,AT5G06870,AT5G06870,AT5G02070,orthologs,Arabidopsis thaliana,Potri.006G058600,Potri.006G090200,TRUE,TRUE,TRUE,63.636,93,3.02e-132,380,61.446,100,0,788
AT5G02070,AT5G17220,AT5G17220,AT5G02070,orthologs,Arabidopsis thaliana,Potri.017G138800,Potri.006G090200,TRUE,TRUE,TRUE,56.338,99,2.52e-90,265,61.446,100,0,788
AT5G02070,AT5G37640,AT5G37640,AT5G02070,orthologs,Arabidopsis thaliana,Potri.017G036800,Potri.006G090200,TRUE,TRUE,TRUE,90.492,95,0,538,61.446,100,0,788
AT5G02070,AT5G52640,AT5G52640,AT5G02070,orthologs,Arabidopsis thaliana,Potri.017G146600,Potri.006G090200,TRUE,TRUE,TRUE,92.776,100,0,1249,61.446,100,0,788
AT5G02070,AT5G56000,AT5G56000,AT5G02070,orthologs,Arabidopsis thaliana,Potri.001G466000,Potri.006G090200,TRUE,TRUE,TRUE,91.726,100,0,1218,61.446,100,0,788
AT5G02070,AT5G56010,AT5G56010,AT5G02070,orthologs,Arabidopsis thaliana,Potri.001G466000,Potri.006G090200,TRUE,TRUE,TRUE,92.582,100,0,1224,61.446,100,0,788
AT5G02070,AT5G56030,AT5G56030,AT5G02070,orthologs,Arabidopsis thaliana,Potri.001G466000,Potri.006G090200,TRUE,TRUE,TRUE,89.589,100,0,1215,61.446,100,0,788
AT5G03170,AT2G38080,AT2G38080,AT5G03170,STRING,Arabidopsis thaliana,Potri.016G112000,Potri.016G088700,TRUE,TRUE,TRUE,78.662,99,0,927,64.069,94,1.72e-91,270
AT5G03170,AT3G16920,AT3G16920,AT5G03170,STRING,Arabidopsis thaliana,Potri.010G141600,Potri.016G088700,TRUE,TRUE,TRUE,85.24,78,1.42e-178,498,64.069,94,1.72e-91,270
AT5G03170,AT3G52370,AT3G52370,AT5G03170,STRING,Arabidopsis thaliana,Potri.006G200300,Potri.016G088700,TRUE,TRUE,TRUE,77.354,97,0,626,64.069,94,1.72e-91,270
AT5G03170,AT5G06920,AT5G06920,AT5G03170,STRING,Arabidopsis thaliana,Potri.013G152200,Potri.016G088700,TRUE,TRUE,TRUE,48.324,99,2.76e-101,303,64.069,94,1.72e-91,270
AT5G03170,AT5G60020,AT5G60020,AT5G03170,STRING,Arabidopsis thaliana,Potri.001G401300,Potri.016G088700,TRUE,TRUE,TRUE,79.688,99,0,962,64.069,94,1.72e-91,270
AT5G03520,AT1G76850,AT1G76850,AT5G03520,STRING,Arabidopsis thaliana,Potri.002G068900,Potri.008G051700,TRUE,TRUE,TRUE,69.447,99,0,1483,88.235,94,3.5e-134,376
AT5G03520,AT4G02350,AT4G02350,AT5G03520,STRING,Arabidopsis thaliana,Potri.014G127400,Potri.008G051700,TRUE,TRUE,TRUE,74.969,100,0,1235,88.235,94,3.5e-134,376
AT5G03520,AT5G12370,AT5G12370,AT5G03520,STRING,Arabidopsis thaliana,Potri.014G090100,Potri.008G051700,TRUE,TRUE,TRUE,84.352,98,0,1354,88.235,94,3.5e-134,376
AT5G03570,AT1G18140,AT1G18140,AT5G03570,orthologs,Arabidopsis thaliana,Potri.012G048900,Potri.016G128600,TRUE,TRUE,TRUE,71.966,99,0,865,62.398,96,0,639
AT5G03570,AT2G29130,AT2G29130,AT5G03570,orthologs,Arabidopsis thaliana,Potri.001G401300,Potri.016G128600,TRUE,TRUE,TRUE,71.13,99,0,875,62.398,96,0,639
AT5G03570,AT2G30210,AT2G30210,AT5G03570,orthologs,Arabidopsis thaliana,Potri.013G152700,Potri.016G128600,TRUE,TRUE,TRUE,76.199,99,0,917,62.398,96,0,639
AT5G03570,AT2G38080,AT2G38080,AT5G03570,orthologs,Arabidopsis thaliana,Potri.016G112000,Potri.016G128600,TRUE,TRUE,TRUE,78.662,99,0,927,62.398,96,0,639
AT5G03570,AT2G40370,AT2G40370,AT5G03570,orthologs,Arabidopsis thaliana,Potri.008G073700,Potri.016G128600,TRUE,TRUE,TRUE,80.901,96,0,946,62.398,96,0,639
AT5G03570,AT2G46570,AT2G46570,AT5G03570,orthologs,Arabidopsis thaliana,Potri.014G100600,Potri.016G128600,TRUE,TRUE,TRUE,68.324,95,0,831,62.398,96,0,639
AT5G03570,AT3G09220,AT3G09220,AT5G03570,orthologs,Arabidopsis thaliana,Potri.006G094100,Potri.016G128600,TRUE,TRUE,TRUE,65.954,99,0,790,62.398,96,0,639
AT5G03570,AT4G12420,AT4G12420,AT5G03570,orthologs,Arabidopsis thaliana,Potri.003G112700,Potri.016G128600,TRUE,TRUE,TRUE,78.741,99,0,967,62.398,96,0,639
AT5G03570,AT4G25240,AT4G25240,AT5G03570,orthologs,Arabidopsis thaliana,Potri.012G126400,Potri.016G128600,TRUE,TRUE,TRUE,73.368,98,0,906,62.398,96,0,639
AT5G03570,AT5G01040,AT5G01040,AT5G03570,orthologs,Arabidopsis thaliana,Potri.006G094100,Potri.016G128600,TRUE,TRUE,TRUE,59.441,97,0,710,62.398,96,0,639
AT5G03570,AT5G01050,AT5G01050,AT5G03570,orthologs,Arabidopsis thaliana,Potri.006G094100,Potri.016G128600,TRUE,TRUE,TRUE,60.179,94,0,712,62.398,96,0,639
AT5G03570,AT5G01190,AT5G01190,AT5G03570,orthologs,Arabidopsis thaliana,Potri.016G112000,Potri.016G128600,TRUE,TRUE,TRUE,76.449,99,0,896,62.398,96,0,639
AT5G03570,AT5G03260,AT5G03260,AT5G03570,orthologs,Arabidopsis thaliana,Potri.004G156400,Potri.016G128600,TRUE,TRUE,TRUE,78.058,99,0,932,62.398,96,0,639
AT5G03570,AT5G05390,AT5G05390,AT5G03570,orthologs,Arabidopsis thaliana,Potri.008G073700,Potri.016G128600,TRUE,TRUE,TRUE,80.109,96,0,930,62.398,96,0,639
AT5G03570,AT5G07130,AT5G07130,AT5G03570,orthologs,Arabidopsis thaliana,Potri.013G152700,Potri.016G128600,TRUE,TRUE,TRUE,75.747,99,0,900,62.398,96,0,639
AT5G03570,AT5G09360,AT5G09360,AT5G03570,orthologs,Arabidopsis thaliana,Potri.001G206200,Potri.016G128600,TRUE,TRUE,TRUE,66.903,98,0,797,62.398,96,0,639
AT5G03570,AT5G21100,AT5G21100,AT5G03570,orthologs,Arabidopsis thaliana,Potri.009G159700,Potri.016G128600,TRUE,TRUE,TRUE,62.111,99,0,744,62.398,96,0,639
AT5G03570,AT5G48100,AT5G48100,AT5G03570,orthologs,Arabidopsis thaliana,Potri.005G200700,Potri.016G128600,TRUE,TRUE,TRUE,57.713,96,0,635,62.398,96,0,639
AT5G03570,AT5G51480,AT5G51480,AT5G03570,orthologs,Arabidopsis thaliana,Potri.012G126400,Potri.016G128600,TRUE,TRUE,TRUE,71.207,98,0,882,62.398,96,0,639
AT5G03570,AT5G58910,AT5G58910,AT5G03570,orthologs,Arabidopsis thaliana,Potri.009G042500,Potri.016G128600,TRUE,TRUE,TRUE,74.011,100,0,801,62.398,96,0,639
AT5G03570,AT5G60020,AT5G60020,AT5G03570,orthologs,Arabidopsis thaliana,Potri.001G401300,Potri.016G128600,TRUE,TRUE,TRUE,79.688,99,0,962,62.398,96,0,639
AT5G04930,AT1G54445,AT1G54445,AT5G04930,STRING,Arabidopsis thaliana,,Potri.008G014600,FALSE,TRUE,FALSE,,,,,69.166,100,0,1699
AT5G04930,AT3G28200,AT3G28200,AT5G04930,STRING,Arabidopsis thaliana,Potri.001G351000,Potri.008G014600,TRUE,TRUE,TRUE,66.77,100,5.04e-161,452,69.166,100,0,1699
AT5G05160,AT1G24140,AT1G24140,AT5G05160,orthologs,Arabidopsis thaliana,Potri.012G104600,Potri.019G062100,TRUE,TRUE,TRUE,60.119,87,1.18e-141,408,57.519,98,0,712
AT5G05160,AT1G59970,AT1G59970,AT5G05160,orthologs,Arabidopsis thaliana,Potri.015G103900,Potri.019G062100,TRUE,TRUE,TRUE,56.215,94,4.79e-137,395,57.519,98,0,712
AT5G05160,AT1G70170,AT1G70170,AT5G05160,orthologs,Arabidopsis thaliana,Potri.012G104600,Potri.019G062100,TRUE,TRUE,TRUE,57.418,96,7.54e-140,403,57.519,98,0,712
AT5G05160,AT3G24770,AT3G24770,AT5G05160,STRING,Arabidopsis thaliana,Potri.002G241300,Potri.019G062100,TRUE,TRUE,TRUE,56.452,51,6.51e-13,60.8,57.519,98,0,712
AT5G05160,AT4G13195,AT4G13195,AT5G05160,STRING,Arabidopsis thaliana,,Potri.019G062100,FALSE,TRUE,FALSE,,,,,57.519,98,0,712
AT5G05170,AT1G05850,AT1G05850,AT5G05170,STRING,Arabidopsis thaliana,Potri.010G141600,Potri.001G266400,TRUE,TRUE,TRUE,75.185,84,1.22e-161,454,85.397,100,0,1867
AT5G05170,AT1G14700,AT1G14700,AT5G05170,IntAct,Arabidopsis thaliana,Potri.008G139125,Potri.001G266400,TRUE,TRUE,TRUE,67.823,86,2.67e-169,476,85.397,100,0,1867
AT5G05170,AT1G14700,AT1G14700,AT5G05170,BIOGRID,Arabidopsis thaliana,Potri.008G139125,Potri.001G266400,TRUE,TRUE,TRUE,67.823,86,2.67e-169,476,85.397,100,0,1867
AT5G05170,AT1G19940,AT1G19940,AT5G05170,STRING,Arabidopsis thaliana,Potri.005G237700,Potri.001G266400,TRUE,TRUE,TRUE,69.656,99,0,726,85.397,100,0,1867
AT5G05170,AT3G02885,AT3G02885,AT5G05170,STRING,Arabidopsis thaliana,Potri.017G124200,Potri.001G266400,TRUE,TRUE,TRUE,65.306,100,3.76e-38,123,85.397,100,0,1867
AT5G05170,AT3G03220,AT3G03220,AT5G05170,STRING,Arabidopsis thaliana,Potri.004G080200,Potri.001G266400,TRUE,TRUE,TRUE,82.379,85,8.74e-147,412,85.397,100,0,1867
AT5G05170,AT3G16920,AT3G16920,AT5G05170,STRING,Arabidopsis thaliana,Potri.010G141600,Potri.001G266400,TRUE,TRUE,TRUE,85.24,78,1.42e-178,498,85.397,100,0,1867
AT5G05630,AT1G34047,AT1G34047,AT5G05630,STRING,Arabidopsis thaliana,,Potri.003G103600,FALSE,TRUE,FALSE,,,,,71.795,94,0,682
AT5G06170,AT5G39270,AT5G39270,AT5G06170,STRING,Arabidopsis thaliana,Potri.017G092700,Potri.013G115200,TRUE,TRUE,TRUE,62.771,87,3.41e-106,308,63.386,99,0,619
AT5G06200,AT2G28670,AT2G28670,AT5G06200,STRING,Arabidopsis thaliana,Potri.008G049200,Potri.006G208800,TRUE,TRUE,TRUE,65.587,55,3.68e-97,295,71.144,99,7.78e-82,242
AT5G06320,AT1G06225,AT1G06225,AT5G06320,IntAct,Arabidopsis thaliana,Potri.013G119100,Potri.006G204300,TRUE,TRUE,TRUE,42.857,100,1.27e-14,63.2,49.145,99,6.67e-69,211
AT5G06320,AT1G06225,AT1G06225,AT5G06320,BIOGRID,Arabidopsis thaliana,Potri.013G119100,Potri.006G204300,TRUE,TRUE,TRUE,42.857,100,1.27e-14,63.2,49.145,99,6.67e-69,211
AT5G06320,AT1G69970,AT1G69970,AT5G06320,IntAct,Arabidopsis thaliana,,Potri.006G204300,FALSE,TRUE,FALSE,,,,,49.145,99,6.67e-69,211
AT5G06320,AT1G69970,AT1G69970,AT5G06320,BIOGRID,Arabidopsis thaliana,,Potri.006G204300,FALSE,TRUE,FALSE,,,,,49.145,99,6.67e-69,211
AT5G06320,AT3G50220,AT3G50220,AT5G06320,IntAct,Arabidopsis thaliana,Potri.005G141300,Potri.006G204300,TRUE,TRUE,TRUE,71.761,93,7.88e-168,469,49.145,99,6.67e-69,211
AT5G06820,AT1G24140,AT1G24140,AT5G06820,orthologs,Arabidopsis thaliana,Potri.012G104600,Potri.006G190700,TRUE,TRUE,TRUE,60.119,87,1.18e-141,408,56.369,99,0,795
AT5G06820,AT1G59970,AT1G59970,AT5G06820,orthologs,Arabidopsis thaliana,Potri.015G103900,Potri.006G190700,TRUE,TRUE,TRUE,56.215,94,4.79e-137,395,56.369,99,0,795
AT5G06820,AT1G70170,AT1G70170,AT5G06820,orthologs,Arabidopsis thaliana,Potri.012G104600,Potri.006G190700,TRUE,TRUE,TRUE,57.418,96,7.54e-140,403,56.369,99,0,795
AT5G06970,AT1G53940,AT1G53940,AT5G06970,plant.MAP,Arabidopsis thaliana,Potri.003G071400,Potri.001G030100,TRUE,TRUE,TRUE,52.101,82,1.22e-125,369,74.231,99,0,1581
AT5G07180,AT1G04110,AT1G04110,AT5G07180,STRING,Arabidopsis thaliana,Potri.002G256300,Potri.012G130400,TRUE,TRUE,TRUE,70.321,96,0,1088,78.482,98,0,1529
AT5G07180,AT1G34245,AT1G34245,AT5G07180,STRING,Arabidopsis thaliana,Potri.013G116600,Potri.012G130400,TRUE,TRUE,TRUE,51.402,88,1.42e-30,106,78.482,98,0,1529
AT5G07180,AT1G34245,AT1G34245,AT5G07180,literature,Arabidopsis thaliana,Potri.013G116600,Potri.012G130400,TRUE,TRUE,TRUE,51.402,88,1.42e-30,106,78.482,98,0,1529
AT5G07180,AT2G20875,AT2G20875,AT5G07180,STRING,Arabidopsis thaliana,Potri.013G136100,Potri.012G130400,TRUE,TRUE,TRUE,57.759,95,2.42e-36,120,78.482,98,0,1529
AT5G07180,AT2G20875,AT2G20875,AT5G07180,literature,Arabidopsis thaliana,Potri.013G136100,Potri.012G130400,TRUE,TRUE,TRUE,57.759,95,2.42e-36,120,78.482,98,0,1529
AT5G07180,AT2G30370,AT2G30370,AT5G07180,STRING,Arabidopsis thaliana,,Potri.012G130400,FALSE,TRUE,FALSE,,,,,78.482,98,0,1529
AT5G07180,AT3G22820,AT3G22820,AT5G07180,STRING,Arabidopsis thaliana,Potri.008G157300,Potri.012G130400,TRUE,TRUE,TRUE,82.258,57,2.1e-33,112,78.482,98,0,1529
AT5G07180,AT4G12970,AT4G12970,AT5G07180,STRING,Arabidopsis thaliana,Potri.002G249901,Potri.012G130400,TRUE,TRUE,TRUE,54.455,86,1.99e-33,112,78.482,98,0,1529
AT5G07180,AT4G14723,AT4G14723,AT5G07180,STRING,Arabidopsis thaliana,Potri.008G157300,Potri.012G130400,TRUE,TRUE,TRUE,83.607,55,7.75e-34,114,78.482,98,0,1529
AT5G07180,AT4G37810,AT4G37810,AT5G07180,STRING,Arabidopsis thaliana,Potri.002G112900,Potri.012G130400,TRUE,TRUE,TRUE,47.107,92,2.42e-28,102,78.482,98,0,1529
AT5G07280,AT4G12420,AT4G12420,AT5G07280,STRING,Arabidopsis thaliana,Potri.003G112700,Potri.015G141200,TRUE,TRUE,TRUE,78.741,99,0,967,60.354,99,0,1462
AT5G07280,AT4G24972,AT4G24972,AT5G07280,literature,Arabidopsis thaliana,Potri.012G102900,Potri.015G141200,TRUE,TRUE,TRUE,55.385,73,3.25e-49,158,60.354,99,0,1462
AT5G07280,AT4G24973,AT4G24973,AT5G07280,interactome2.0,Arabidopsis thaliana,Potri.017G144361,Potri.015G141200,TRUE,TRUE,TRUE,43.119,79,6.64e-27,99,60.354,99,0,1462
AT5G08000,AT3G57260,AT3G57260,AT5G08000,STRING,Arabidopsis thaliana,Potri.006G048100,Potri.015G057800,TRUE,TRUE,TRUE,63.235,98,8.56e-141,403,59.459,57,3.54e-43,144
AT5G08080,AT1G28490,AT1G28490,AT5G08080,STRING,Arabidopsis thaliana,Potri.004G050800,Potri.019G036700,TRUE,TRUE,TRUE,75,100,2.7e-133,376,78.526,99,3.4e-157,442
AT5G08080,AT2G45220,AT2G45220,AT5G08080,IntAct,Arabidopsis thaliana,Potri.002G145500,Potri.019G036700,TRUE,TRUE,TRUE,67.437,99,0,723,78.526,99,3.4e-157,442
AT5G08080,AT2G45220,AT2G45220,AT5G08080,BIOGRID,Arabidopsis thaliana,Potri.002G145500,Potri.019G036700,TRUE,TRUE,TRUE,67.437,99,0,723,78.526,99,3.4e-157,442
AT5G09350,AT1G07230,AT1G07230,AT5G09350,STRING,Arabidopsis thaliana,Potri.001G250500,Potri.005G059000,TRUE,TRUE,TRUE,77.095,100,0,857,71.517,99,0,1568
AT5G09350,AT2G26870,AT2G26870,AT5G09350,STRING,Arabidopsis thaliana,Potri.009G069900,Potri.005G059000,TRUE,TRUE,TRUE,74.395,96,0,786,71.517,99,0,1568
AT5G09350,AT3G48610,AT3G48610,AT5G09350,STRING,Arabidopsis thaliana,Potri.012G099300,Potri.005G059000,TRUE,TRUE,TRUE,79.102,98,0,843,71.517,99,0,1568
AT5G09350,AT5G12370,AT5G12370,AT5G09350,interactome2.0,Arabidopsis thaliana,Potri.014G090100,Potri.005G059000,TRUE,TRUE,TRUE,84.352,98,0,1354,71.517,99,0,1568
AT5G09870,AT1G02640,AT1G02640,AT5G09870,STRING,Arabidopsis thaliana,Potri.002G197200,Potri.007G076500,TRUE,TRUE,TRUE,75.368,96,0,1207,82.878,99,0,1826
AT5G09870,AT3G19620,AT3G19620,AT5G09870,STRING,Arabidopsis thaliana,Potri.001G294700,Potri.007G076500,TRUE,TRUE,TRUE,68.407,96,0,1099,82.878,99,0,1826
AT5G09870,AT4G03210,AT4G03210,AT5G09870,STRING,Arabidopsis thaliana,Potri.019G125000,Potri.007G076500,TRUE,TRUE,TRUE,70.408,99,8.5e-162,452,82.878,99,0,1826
AT5G09870,AT5G10560,AT5G10560,AT5G09870,STRING,Arabidopsis thaliana,Potri.001G089100,Potri.007G076500,TRUE,TRUE,TRUE,66.795,97,0,1065,82.878,99,0,1826
AT5G09870,AT5G63800,AT5G63800,AT5G09870,STRING,Arabidopsis thaliana,Potri.005G069200,Potri.007G076500,TRUE,TRUE,TRUE,65.022,95,0,962,82.878,99,0,1826
AT5G10080,AT4G04460,AT4G04460,AT5G10080,STRING,Arabidopsis thaliana,Potri.004G007600,Potri.005G079900,TRUE,TRUE,TRUE,64.66,100,0,708,56.055,95,0,583
AT5G10150,AT5G10130,AT5G10130,AT5G10150,STRING,Arabidopsis thaliana,Potri.005G078200,Potri.005G078300,TRUE,TRUE,TRUE,52.349,90,4.47e-47,151,48.622,87,6e-98,299
AT5G10380,AT5G10760,AT5G10760,AT5G10380,STRING,Arabidopsis thaliana,Potri.006G232600,Potri.007G097500,TRUE,TRUE,TRUE,48.62,98,4.4e-146,426,44.67,64,2.96e-42,150
AT5G10450,AT3G53230,AT3G53230,AT5G10450,plant.MAP,Arabidopsis thaliana,Potri.016G091600,Potri.005G157700,TRUE,TRUE,TRUE,91.432,100,0,1531,87.448,87,4.55e-156,435
AT5G10450,AT5G03340,AT5G03340,AT5G10450,plant.MAP,Arabidopsis thaliana,Potri.016G091600,Potri.005G157700,TRUE,TRUE,TRUE,92.365,100,0,1523,87.448,87,4.55e-156,435
AT5G10530,AT1G14700,AT1G14700,AT5G10530,IntAct,Arabidopsis thaliana,Potri.008G139125,Potri.003G094700,TRUE,TRUE,TRUE,67.823,86,2.67e-169,476,59.395,96,0,763
AT5G10530,AT1G60625,AT1G60625,AT5G10530,STRING,Arabidopsis thaliana,,Potri.003G094700,FALSE,TRUE,FALSE,,,,,59.395,96,0,763
AT5G10530,AT1G63535,AT1G63535,AT5G10530,STRING,Arabidopsis thaliana,,Potri.003G094700,FALSE,TRUE,FALSE,,,,,59.395,96,0,763
AT5G10530,AT4G08485,AT4G08485,AT5G10530,STRING,Arabidopsis thaliana,,Potri.003G094700,FALSE,TRUE,FALSE,,,,,59.395,96,0,763
AT5G10530,AT4G16195,AT4G16195,AT5G10530,STRING,Arabidopsis thaliana,Potri.018G148630,Potri.003G094700,TRUE,TRUE,TRUE,43.86,69,1.43e-23,90.9,59.395,96,0,763
AT5G10530,AT5G38440,AT5G38440,AT5G10530,STRING,Arabidopsis thaliana,,Potri.003G094700,FALSE,TRUE,FALSE,,,,,59.395,96,0,763
AT5G10770,AT1G01980,AT1G01980,AT5G10770,STRING,Arabidopsis thaliana,Potri.001G462600,Potri.018G015100,TRUE,TRUE,TRUE,63.806,99,0,698,65.256,93,0,532
AT5G10770,AT1G29670,AT1G29670,AT5G10770,STRING,Arabidopsis thaliana,Potri.004G064500,Potri.018G015100,TRUE,TRUE,TRUE,72.404,99,0,528,65.256,93,0,532
AT5G10770,AT1G30710,AT1G30710,AT5G10770,STRING,Arabidopsis thaliana,Potri.011G158400,Potri.018G015100,TRUE,TRUE,TRUE,61.407,97,0,635,65.256,93,0,532
AT5G10770,AT4G30610,AT4G30610,AT5G10770,STRING,Arabidopsis thaliana,Potri.006G183200,Potri.018G015100,TRUE,TRUE,TRUE,78.182,94,0,740,65.256,93,0,532
AT5G10770,AT5G44360,AT5G44360,AT5G10770,STRING,Arabidopsis thaliana,Potri.011G161800,Potri.018G015100,TRUE,TRUE,TRUE,57.282,95,0,561,65.256,93,0,532
AT5G12110,AT3G53230,AT3G53230,AT5G12110,plant.MAP,Arabidopsis thaliana,Potri.016G091600,Potri.001G224700,TRUE,TRUE,TRUE,91.432,100,0,1531,74.236,100,5.06e-98,285
AT5G12110,AT5G03340,AT5G03340,AT5G12110,plant.MAP,Arabidopsis thaliana,Potri.016G091600,Potri.001G224700,TRUE,TRUE,TRUE,92.365,100,0,1523,74.236,100,5.06e-98,285
AT5G12420,AT1G14700,AT1G14700,AT5G12420,IntAct,Arabidopsis thaliana,Potri.008G139125,Potri.012G014200,TRUE,TRUE,TRUE,67.823,86,2.67e-169,476,51.546,99,1.34e-171,493
AT5G12480,AT1G14700,AT1G14700,AT5G12480,IntAct,Arabidopsis thaliana,Potri.008G139125,Potri.001G257100,TRUE,TRUE,TRUE,67.823,86,2.67e-169,476,81.989,99,0,903
AT5G12480,AT1G14700,AT1G14700,AT5G12480,BIOGRID,Arabidopsis thaliana,Potri.008G139125,Potri.001G257100,TRUE,TRUE,TRUE,67.823,86,2.67e-169,476,81.989,99,0,903
